DEPTH,PHIE,SWE,VSH,PERM_TIM,GR,CALI,RHOB,ILD,NPHI
3213.5064,0.039,1,0.0,0.006,25.66259956,12.27289963,2.220900059,1.235599995,26.40609932
3213.6588,0.037,1,0.0,0.004,25.13669968,12.28020001,2.222899914,1.234300017,26.00110054
3213.8112,0.037,1,0.0,0.004,25.68099976,12.20790005,2.223599911,1.273200035,26.04640007
3213.9636,0.042,1,0.0,0.008,25.69020081,12.19439983,2.216500044,1.271999955,26.0435009
3214.116,0.041,1,0.0,0.007,26.10810089,12.23519993,2.219500065,1.230599999,26.44729996
3214.7256,0.045,1,0.015,0.01,29.03359985,12.25769997,2.218800068,1.277500033,28.52510071
3215.0304,0.046,1,0.034,0.011,32.07970047,12.25899983,2.22210002,1.383599997,28.96529961
3215.1828,0.045,1,0.034,0.011,32.08890152,12.23989964,2.223099947,1.382400036,28.92849922
3215.3352,0.049,1,0.034,0.016,32.09809876,12.26019955,2.218100071,1.421300054,28.76609993
3215.9448,0.041,1,0.038,0.007,32.73720169,12.22249985,2.229099989,1.386600018,27.20820046
3216.0972,0.041,1,0.038,0.007,32.74639893,12.18290043,2.228499889,1.415099978,27.28969955
3216.2496,0.036,1,0.034,0.004,32.07630158,12.14340019,2.234200001,1.38349998,27.35840035
3216.402,0.036,1,0.031,0.004,31.72820091,12.14400005,2.23390007,1.352100015,26.83869934
3216.5544,0.049,1,0.024,0.016,30.50849915,12.12450028,2.215399981,1.320700049,26.07859993
3217.164,0.054,1,0.011,0.025,28.29000092,12.24380016,2.20539999,1.246000052,27.6739006
3217.3164,0.068,1,0.006,0.071,27.39559937,12.22799969,2.186300039,1.244699955,29.32040024
3217.4688,0.062,1,0.001,0.045,26.50119972,12.22859955,2.193099976,1.292999983,29.19020081
3217.6212,0.043,1,0.0,0.009,26.17760086,12.26939964,2.216399908,1.322499991,28.34189987
3217.7736,0.01,1,0.0,0.0,25.31469917,12.27000046,2.256700039,1.321200013,27.77140045
3218.3832,0.037,1,0.005,0.005,27.2378006,12.24619961,2.225399971,1.43659997,25.33300018
3218.5356,0.027,1,0.011,0.001,28.37269974,12.25300026,2.240600109,1.435299993,24.9340992
3218.688,0.023,1,0.017,0.0,29.44099999,12.25360012,2.247400045,1.434100032,24.53510094
3218.9928,0.032,1,0.022,0.002,30.20999908,12.19950008,2.236299992,1.391499996,25.50349999
3219.6024,0.044,1,0.022,0.01,30.24670029,12.15680027,2.22149992,1.276000023,29.13010025
3219.7548,0.041,1,0.022,0.007,30.25589943,12.17749977,2.225600004,1.305099964,29.10840035
3219.9072,0.038,1,0.017,0.005,29.36149979,12.19820023,2.227900028,1.343999982,27.6140995
3220.0596,0.035,1,0.014,0.003,28.76180077,12.23900032,2.230900049,1.262500048,27.3246994
3220.212,0.034,1,0.014,0.003,28.77739906,12.25969982,2.232500076,1.301399946,27.49609947
3220.8216,0.065,1,0.014,0.055,28.81410027,12.26210022,2.193000078,1.296499968,28.15920067
3220.974,0.079,1,0.028,0.133,31.18099976,12.24269962,2.178900003,1.29519999,28.2560997
3221.1264,0.089,1,0.036,0.236,32.43529892,12.24330044,2.167299986,1.334100008,29.00930023
3221.2788,0.083,1,0.042,0.17,33.35979843,12.2439003,2.176700115,1.332800031,30.25959969
3221.4312,0.078,1,0.044,0.129,33.7010994,12.22439957,2.183399916,1.339900017,29.26950073
3222.0408,0.051,1,0.081,0.019,38.52610016,12.28709984,2.224999905,1.326599956,30.70400047
3222.1932,0.048,1,0.086,0.014,39.13769913,12.2475996,2.229899883,1.325399995,31.92849922
3222.3456,0.057,1,0.081,0.031,38.55179977,12.22809982,2.217600107,1.284100056,32.52349854
3222.498,0.07,1,0.076,0.076,37.95130158,12.23410034,2.200799942,1.282799959,29.12439919
3222.6504,0.07,1,0.054,0.08,35.02840042,12.29160023,2.195300102,1.289499998,28.48489952
3223.26,0.035,1,0.038,0.004,32.76720047,12.22029972,2.236399889,1.196499944,28.6201992
3223.4124,0.022,1,0.037,0.0,32.58470154,12.29259968,2.252300024,1.155200005,29.76490021
3223.5648,0.023,1,0.04,0.001,32.97740173,12.31330013,2.251499891,1.165400028,30.00049973
3223.7172,0.043,1,0.045,0.009,33.80789948,12.31389999,2.227999926,1.152699947,29.53389931
3223.8696,0.047,1,0.041,0.013,33.21459961,12.25430012,2.221999884,1.151499987,28.56850052
3224.4792,0.056,1,0.0,0.028,25.71870041,12.23670006,2.200000048,1.18659997,28.50629997
3224.6316,0.047,1,0.0,0.013,24.22179985,12.25739956,2.208699942,1.185400009,27.83209992
3224.784,0.036,1,0.0,0.004,23.92980003,12.27810001,2.222300053,1.251500011,26.26849937
3224.9364,0.03,1,0.0,0.002,23.63780022,12.27869988,2.229099989,1.30309999,26.27519989
3225.0888,0.023,1,0.0,0.001,23.64699936,12.23910046,2.237600088,1.269099951,26.49250031
3225.2412,0.02,1,0.0,0.0,23.65609932,12.21959972,2.24180007,1.34070003,27.10009956
3225.6984,0.053,1,0.0,0.022,25.18969917,12.27210045,2.202899933,1.492200017,26.99830055
3225.8508,0.042,1,0.0,0.008,25.80130005,12.26229954,2.217200041,1.496099949,26.73550034
3226.0032,0.044,1,0.004,0.01,27.01779938,12.26290035,2.216200113,1.531000018,26.41959953
3226.1556,0.03,1,0.04,0.002,33.05110169,12.19470024,2.243499994,1.573799968,25.90800095
3226.308,0.032,1,0.043,0.002,33.55179977,12.26430035,2.241600037,1.547600031,26.62660027
3226.4604,0.029,1,0.044,0.002,33.6719017,12.26490021,2.245199919,1.492200017,26.3295002
3226.9176,0.025,1,0.035,0.001,32.27840042,12.30690002,2.24819994,1.487400055,25.00429916
3227.07,0.026,1,0.036,0.001,32.50379944,12.30749989,2.247800112,1.566300035,25.14940071
3227.2224,0.029,1,0.036,0.002,32.51300049,12.30809975,2.243299961,1.524999976,25.26510048
3227.3748,0.027,1,0.039,0.001,32.85480118,12.26850033,2.246999979,1.523800015,25.34329987
3227.5272,0.024,1,0.041,0.001,33.13380051,12.24940014,2.25090003,1.522500038,25.46290016
3227.6796,0.032,1,0.041,0.002,33.14289856,12.22959995,2.241499901,1.48119998,25.70299912
3228.2892,0.053,1,0.024,0.023,30.54319954,12.19190025,2.210400105,1.476300001,26.89710045
3228.4416,0.027,1,0.018,0.001,29.61120033,12.19250011,2.242399931,1.475000024,25.82220078
3228.594,0.021,1,0.007,0.0,27.65460014,12.15299988,2.246999979,1.473799944,25.27949905
3228.7464,0.021,1,0.001,0.0,26.42370033,12.25380039,2.244400024,1.472499967,24.62579918
3228.8988,0.018,1,0.006,0.0,27.36079979,12.27449989,2.250299931,1.431200028,24.59329987
3229.356,0.047,1,0.008,0.014,27.82220078,12.25629997,2.213500023,1.391499996,26.06229973
3229.5084,0.056,1,0.007,0.028,27.57069969,12.23680019,2.202500105,1.426300049,26.61070061
3229.6608,0.04,1,0.007,0.006,27.5394001,12.21730042,2.222700119,1.448699951,27.03079987
3229.8132,0.028,1,0.01,0.001,28.15099907,12.23799992,2.238100052,1.4375,27.5177002
3229.9656,0.03,1,0.014,0.002,28.76259995,12.21850014,2.236599922,1.585100055,28.03170013
3230.118,0.028,1,0.009,0.001,27.91139984,12.21920013,2.238300085,1.494400024,27.78779984
3230.5752,0.03,1,0.043,0.002,33.48479843,12.22119999,2.244199991,1.535099983,27.19910049
3230.88,0.01,1,0.081,0.0,38.5121994,12.22239971,2.276400089,1.676900029,27.16939926
3231.0324,0.023,1,0.115,0.001,42.31029892,12.22299957,2.266299963,1.493999958,27.56459999
3231.1848,0.045,1,0.148,0.01,45.44260025,12.18249989,2.243599892,1.492799997,28.59989929
3231.3372,0.053,1,0.16,0.022,46.54299927,12.13910008,2.234699965,1.49150002,29.95079994
3231.7944,0.014,0.979,0.219,0.0,51.15930176,12.06540012,2.290999889,1.487800002,27.33180046
3231.9468,0.013,1,0.183,0.0,48.42449951,12.0923996,2.288300037,1.486600041,26.94140053
3232.2516,0.041,1,0.07,0.007,37.19120026,12.1644001,2.235800028,1.444000006,28.50720024
3232.404,0.056,1,0.052,0.029,34.71390152,12.21990013,2.213000059,1.402699947,28.73270035
3232.5564,0.055,1,0.064,0.026,36.41590118,12.22910023,2.21690011,1.401499987,28.8647995
3233.0136,0.058,1,0.122,0.034,43.02030182,12.15060043,2.222899914,1.395200014,30.01189995
3233.166,0.056,1,0.128,0.028,43.60520172,12.15120029,2.226900101,1.35650003,30.2390995
3233.3184,0.048,1,0.1,0.014,40.70899963,12.15190029,2.232500076,1.315199971,30.21349907
3233.4708,0.04,1,0.083,0.007,38.71300125,12.15250015,2.238699913,1.314000011,29.81769943
3233.6232,0.038,1,0.079,0.005,38.31769943,12.15310001,2.241600037,1.269299984,29.97509956
3233.7756,0.04,1,0.08,0.006,38.32690048,12.15369988,2.239000082,1.231400013,29.81579971
3234.2328,0.059,1,0.036,0.036,32.41619873,12.15550041,2.20600009,1.147600055,28.91410065
3234.3852,0.058,1,0.035,0.033,32.34209824,12.12240028,2.207099915,1.111999989,29.07729912
3234.5376,0.047,1,0.031,0.014,31.59980011,12.11660004,2.219099999,1.185199976,29.39150047
3234.8424,0.057,1,0.032,0.032,31.76720047,12.15799999,2.207099915,1.262799978,28.68359947
3234.9948,0.057,1,0.032,0.031,31.77639961,12.15859985,2.207400084,1.293900013,27.6685009
3235.452,0.036,1,0.028,0.004,31.20149994,12.16040039,2.232899904,1.379500032,26.68930054
3235.6044,0.025,1,0.028,0.001,31.21069908,12.16100025,2.246700048,1.416800022,26.68840027
3235.7568,0.024,1,0.028,0.001,31.21990013,12.16160011,2.248100042,1.434700012,27.18569946
3235.9092,0.022,1,0.028,0.0,31.22920036,12.16230011,2.250200033,1.454399943,27.64500046
3236.214,0.033,1,0.04,0.003,33.04349899,12.16349983,2.239000082,1.451900005,27.63459969
3236.6712,0.046,1,0.072,0.012,37.36669922,12.13700008,2.229300022,1.448199987,27.51849937
3236.8236,0.049,1,0.129,0.016,43.6271019,12.14570046,2.235300064,1.44690001,28.53829956
3236.976,0.042,1,0.152,0.008,45.7806015,12.14630032,2.24729991,1.445700049,29.37610054
3237.1284,0.047,1,0.172,0.014,47.56499863,12.20709992,2.243299961,1.404399991,29.02809906
3237.2808,0.047,1,0.191,0.013,49.0802002,12.19779968,2.246299982,1.40320003,29.37420082
3237.4332,0.05,1,0.188,0.018,48.79800034,12.1480999,2.241300106,1.371199966,29.79240036
3237.8904,0.075,1,0.126,0.105,43.39410019,12.1505003,2.202500105,1.358199954,30.95140076
3238.0428,0.077,1,0.097,0.12,40.34809876,12.20370007,2.194999933,1.356999993,30.32789993
3238.1952,0.073,1,0.061,0.095,36.03540039,12.20289993,2.193500042,1.355700016,29.7201004
3238.3476,0.068,1,0.043,0.071,33.51010132,12.2507,2.195499897,1.354500055,29.0678997
3238.5,0.06,1,0.043,0.041,33.49100113,12.25300026,2.205499888,1.393300057,29.12680054
3238.6524,0.064,1,0.043,0.054,33.50019836,12.23349953,2.200500011,1.39199996,29.12590027
3239.262,0.032,1,0.048,0.002,34.1393013,12.17570019,2.242599964,1.387099981,26.9654007
3239.4144,0.038,1,0.043,0.005,33.54610062,12.15810013,2.234499931,1.385900021,27.38549995
3239.5668,0.034,1,0.033,0.003,32.04919815,12.17689991,2.237200022,1.424700022,27.98189926
3239.7192,0.029,1,0.019,0.001,29.76320076,12.29220009,2.240200043,1.423400044,28.19219971
3239.8716,0.014,1,0.008,0.0,27.76759911,12.2986002,2.255599976,1.422199965,27.38089943
3240.4812,0.017,1,0.007,0.0,27.52659988,12.20049954,2.251199961,1.457299948,25.25919914
3240.6336,0.021,1,0.01,0.0,28.06780052,12.20129967,2.246599913,1.496099949,25.04000092
3240.786,0.036,1,0.007,0.004,27.60460091,12.20189953,2.228100061,1.494799972,25.31369972
3240.9384,0.029,1,0.006,0.002,27.31259918,12.20250034,2.235699892,1.493600011,26.10560036
3241.0908,0.02,1,0.002,0.0,26.71940041,12.2031002,2.246900082,1.492300034,25.82780075
3241.7004,0.047,1,0.0,0.012,23.71290016,12.20559979,2.208400011,1.447399974,26.4951992
3241.8528,0.041,1,0.0,0.007,24.81229973,12.16049957,2.217200041,1.424499989,27.22920036
3242.0052,0.031,1,0.0,0.002,26.21260071,12.20769978,2.232300043,1.404899955,27.04089928
3242.1576,0.026,1,0.012,0.001,28.51169968,12.26749992,2.241600037,1.363600016,26.88750076
3242.31,0.035,1,0.026,0.003,30.8118,12.18780041,2.233799934,1.333699942,26.80760002
3242.9196,0.053,1,0.012,0.023,28.3987999,12.19019985,2.206899881,1.248100042,27.00740051
3243.072,0.061,1,0.005,0.042,27.13990021,12.23099995,2.195199966,1.257200003,26.18670082
3243.2244,0.065,1,0.008,0.058,27.75149918,12.22959995,2.190700054,1.265900016,26.59620094
3243.3768,0.061,1,0.007,0.042,27.52109909,12.21220017,2.196000099,1.23360002,27.04820061
3243.5292,0.07,1,0.002,0.081,26.56509972,12.15250015,2.182499886,1.232399941,27.44280052
3244.1388,0.07,1,0.0,0.079,25.99939919,12.23530006,2.182100058,1.216300011,27.89310074
3244.2912,0.066,1,0.0,0.061,25.40609932,12.23589993,2.186100006,1.207499981,26.39480019
3244.4436,0.066,1,0.0,0.06,24.51169968,12.21640015,2.185100079,1.194000006,27.55459976
3244.596,0.067,1,0.0,0.062,24.52090073,12.15680027,2.184299946,1.184900045,28.06579971
3244.7484,0.071,1,0.0,0.086,24.53009987,12.15740013,2.178200007,1.182500005,28.19510078
3245.358,0.074,1,0.002,0.1,26.68099976,12.22140026,2.178299904,1.217599988,28.77680016
3245.5104,0.06,1,0.005,0.04,27.28680039,12.22070026,2.196399927,1.216400027,29.01199913
3245.6628,0.046,1,0.004,0.012,26.99480057,12.22130013,2.21359992,1.21510005,29.24860001
3245.8152,0.045,1,0.007,0.011,27.5760994,12.24199963,2.215899944,1.251899958,29.45750046
3245.9676,0.056,1,0.01,0.028,28.05859947,12.26270008,2.203299999,1.252699971,29.48629952
3246.5772,0.028,1,0.0,0.001,22.5685997,12.24510002,2.230600119,1.367799997,24.47340012
3246.7296,0.048,1,0.0,0.015,23.44459915,12.26580048,2.205499888,1.36650002,25.63470078
3246.882,0.062,1,0.0,0.044,25.06500053,12.26640034,2.191400051,1.405300021,25.89719963
3247.0344,0.049,1,0.0,0.016,25.57139969,12.2670002,2.208100081,1.404099941,26.09420013
3247.1868,0.041,1,0.0,0.007,24.18799973,12.29780006,2.216300011,1.442800045,24.86260033
3247.7964,0.015,1,0.0,0.0,24.41250038,12.23060036,2.24909997,1.437899947,23.73570061
3248.1012,0.007,1,0.0,0.0,26.05410004,12.27130032,2.261600018,1.395400047,24.47330093
3248.2536,0.008,1,0.005,0.0,27.15340042,12.27190018,2.262799978,1.394199967,24.90730095
3248.406,0.013,1,0.011,0.0,28.36739922,12.2524004,2.257400036,1.367200017,25.26889992
3249.0156,0.025,1,0.047,0.001,34.10150147,12.23499966,2.25180006,1.34800005,27.16320038
3249.168,0.03,1,0.057,0.002,35.50040054,12.23560047,2.246500015,1.346699953,27.62809944
3249.3204,0.031,1,0.078,0.002,38.10089874,12.23620033,2.2493999,1.345499992,30.01659966
3249.4728,0.034,1,0.09,0.003,39.57630158,12.23680019,2.248500109,1.344300032,30.01569939
3249.6252,0.032,1,0.108,0.002,41.49840164,12.28209972,2.253499985,1.343000054,30.06139946
3250.2348,0.06,1,0.135,0.04,44.25780106,12.36929989,2.22210002,1.36500001,29.97610092
3250.3872,0.065,1,0.137,0.055,44.44649887,12.43089962,2.216700077,1.355599999,29.32729912
3250.5396,0.06,1,0.122,0.039,42.94419861,12.40139961,2.220400095,1.379099965,29.03680039
3250.692,0.04,1,0.105,0.006,41.25189972,12.36180019,2.243499994,1.378900051,28.37739945
3250.8444,0.03,1,0.052,0.002,34.72949982,12.32219982,2.245699883,1.378600001,27.59119988
3251.454,0.045,1,0.038,0.01,32.75650024,12.28190041,2.224499941,1.367300034,26.76230049
3251.6064,0.045,1,0.051,0.011,34.56880188,12.24450016,2.226799965,1.33739996,26.9503994
3251.7588,0.048,1,0.065,0.014,36.45679855,12.24499989,2.226000071,1.366999984,27.89570046
3252.0636,0.048,1,0.143,0.015,44.9673996,12.33329964,2.238100052,1.336699963,29.20560074
3252.6732,0.06,1,0.207,0.04,50.27679825,12.22799969,2.230999947,1.295699954,32.02109909
3252.8256,0.072,1,0.215,0.089,50.88610077,12.22850037,2.217200041,1.271199942,32.24829865
3252.978,0.072,1,0.215,0.088,50.89339829,12.24919987,2.217499971,1.240399957,32.07529831
3253.1304,0.089,1,0.223,0.236,51.45249939,12.30189991,2.196099997,1.254999995,31.9538002
3253.2828,0.101,0.833,0.264,0.413,54.21770096,12.30609989,2.185300112,1.294800043,31.95210075
3253.8924,0.097,0.525,0.414,0.333,62.26779938,12.24510002,2.203399897,1.409700036,32.96360016
3254.0448,0.095,0.586,0.366,0.303,59.98559952,12.29780006,2.202500105,1.413499951,32.6330986
3254.1972,0.078,0.657,0.316,0.128,57.3146019,12.32040024,2.219300032,1.469799995,32.20589829
3254.3496,0.055,0.789,0.263,0.026,54.11270142,12.3142004,2.243999958,1.493000031,30.94319916
3254.502,0.046,0.907,0.229,0.012,51.86909866,12.31470013,2.251499891,1.492799997,30.27459908
3255.1116,0.023,1,0.139,0.0,44.61249924,12.23659992,2.270100117,1.491099954,29.23559952
3255.264,0.015,1,0.091,0.0,39.71530151,12.23719978,2.272200108,1.461799979,30.30270004
3255.4164,0.02,1,0.033,0.0,32.02920151,12.23770046,2.254699945,1.451300025,30.21619988
3255.5688,0.025,1,0.018,0.001,29.55730057,12.19810009,2.244699955,1.451099992,28.00810051
3255.7212,0.025,1,0.014,0.001,28.77779961,12.14080048,2.243700028,1.450799942,27.33379936
3256.3308,0.01,1,0.0,0.0,24.16150093,12.20079994,2.254800081,1.40989995,25.30789948
3256.4832,0.019,1,0.0,0.0,23.69420052,12.24139977,2.242899895,1.369600058,25.46450043
3256.6356,0.023,1,0.0,0.0,24.07620049,12.24190044,2.239200115,1.344799995,25.64080048
3256.788,0.025,1,0.0,0.001,25.53639984,12.24240017,2.238300085,1.329100013,24.87870026
3256.9404,0.028,1,0.004,0.001,26.92569923,12.24300003,2.236999989,1.32889998,24.31340027
3257.55,0.067,1,0.045,0.063,33.77899933,12.16489983,2.197999954,1.360499978,28.52330017
3257.7024,0.059,1,0.046,0.036,33.98490143,12.20180035,2.208300114,1.367699981,28.84390068
3257.8548,0.054,1,0.046,0.025,33.99280167,12.22840023,2.21420002,1.355900049,29.04059982
3258.0072,0.052,1,0.044,0.02,33.61510086,12.20660019,2.21690011,1.367200017,29.23749924
3258.1596,0.045,1,0.04,0.011,33.03839874,12.20709992,2.224299908,1.326900005,28.37529945
3258.7692,0.05,1,0.03,0.017,31.56889916,12.16919994,2.215800047,1.314299941,28.08049965
3258.9216,0.052,1,0.026,0.021,30.81839943,12.21459961,2.212100029,1.284000039,28.23159981
3259.074,0.068,1,0.019,0.071,29.65719986,12.24120045,2.189699888,1.28550005,28.29190064
3259.2264,0.074,1,0.01,0.1,28.13610077,12.25090027,2.180500031,1.307800055,28.24060059
3259.3788,0.071,1,0.003,0.086,26.79150009,12.25139999,2.181499958,1.298200011,28.15940094
3259.9884,0.044,1,0.0,0.01,26.28879929,12.23340035,2.215600014,1.363999963,26.04780006
3260.1408,0.037,1,0.0,0.004,25.53560066,12.23390007,2.223700047,1.329300046,25.34630013
3260.2932,0.028,1,0.0,0.001,24.80290031,12.25440025,2.233299971,1.327800036,24.73959923
3260.4456,0.027,1,0.0,0.001,25.11160088,12.27499962,2.234699965,1.323300004,24.83419991
3260.598,0.033,1,0.0,0.003,26.02109909,12.2755003,2.228800058,1.322999954,25.26440048
3261.36,0.009,1,0.0,0.0,25.27280045,12.23810005,2.25880003,1.39320004,25.14920044
3261.5124,0.026,1,0.001,0.001,26.36199951,12.27869988,2.238899946,1.401600003,25.68589973
3261.6648,0.04,1,0.0,0.006,26.03089905,12.27019978,2.220400095,1.401299954,25.80850029
3261.8172,0.037,1,0.0,0.004,23.92539978,12.25969982,2.220799923,1.441100001,25.81900024
3262.4268,0.009,1,0.0,0.0,21.61490059,12.25349999,2.252799988,1.480100036,23.60099983
3262.5792,0.001,1,0.0,0.0,21.69260025,12.28240013,2.263200045,1.479900003,23.34149933
3262.7316,0.009,1,0.0,0.0,22.53249931,12.30290031,2.254100084,1.479599953,22.84020042
3262.884,0.009,1,0.0,0.0,23.57029915,12.31140041,2.256099939,1.479400039,22.78499985
3263.0364,0.008,1,0.0,0.0,24.35070038,12.2840004,2.258500099,1.479099989,22.96430016
3263.646,0.026,1,0.0,0.001,25.41990089,12.30609989,2.237400055,1.438199997,25.56760025
3263.9508,0.051,1,0.0,0.019,25.7989006,12.26710033,2.205800057,1.397699952,27.84980011
3264.1032,0.041,1,0.0,0.007,26.20969963,12.26760006,2.218600035,1.400500059,27.42329979
3264.2556,0.029,1,0.0,0.002,25.05419922,12.28820038,2.232399941,1.397199988,26.69260025
3264.8652,0.01,1,0.0,0.0,25.65029907,12.27029991,2.257400036,1.396199942,23.92200089
3265.0176,0.027,1,0.0,0.001,25.68860054,12.25080013,2.236599922,1.396000028,24.79640007
3265.3224,0.04,1,0.0,0.006,23.27420044,12.27369976,2.216599941,1.395499945,25.27969933
3265.4748,0.051,1,0.0,0.019,22.38220024,12.28649998,2.200799942,1.355200052,25.05019951
3266.0844,0.044,1,0.0,0.01,23.27680016,12.27449989,2.211100102,1.314299941,25.67740059
3266.2368,0.048,1,0.0,0.015,24.22400093,12.29500008,2.206799984,1.314000011,25.75189972
3266.3892,0.055,1,0.0,0.026,25.23530006,12.2755003,2.200299978,1.313799977,25.75009918
3266.5416,0.056,1,0.0,0.028,25.15690041,12.27719975,2.198899984,1.317700028,25.9897995
3266.694,0.047,1,0.0,0.013,25.1487999,12.29660034,2.210299969,1.313300014,25.9864006
3267.3036,0.052,1,0.0,0.02,24.29140091,12.29870033,2.2026999,1.312299967,25.90609932
3267.456,0.047,1,0.0,0.013,22.79030037,12.2791996,2.206199884,1.312100053,26.40800095
3267.6084,0.042,1,0.0,0.008,22.79870033,12.29969978,2.212500095,1.311800003,26.77960014
3267.7608,0.038,1,0.0,0.005,23.70669937,12.30029964,2.219500065,1.351600051,27.47340012
3267.9132,0.033,1,0.0,0.003,23.71500015,12.26080036,2.225300074,1.391299963,27.09550095
3268.5228,0.034,1,0.0,0.003,24.59000015,12.28629971,2.225199938,1.550400019,25.05599976
3268.6752,0.014,1,0.0,0.0,25.97999954,12.28339958,2.253000021,1.59010005,24.27549934
3268.8276,0.003,1,0.003,0.0,26.76309967,12.30319977,2.267400026,1.687399983,23.5734005
3268.98,0.004,1,0.019,0.0,29.77190018,12.26449966,2.271300077,1.789600015,22.71839905
3269.742,0.016,0.922,0.223,0.0,51.44279862,12.26729965,2.289400101,1.551200032,28.29120064
3269.8944,0.017,0.975,0.215,0.0,50.9068985,12.26780033,2.28640008,1.514799953,29.19680023
3270.0468,0.01,1,0.183,0.0,48.41120148,12.26830006,2.29189992,1.467900038,28.48570061
3270.1992,0.004,1,0.106,0.0,41.36999893,12.26879978,2.288300037,1.427700043,28.20820046
3270.3516,0.017,1,0.086,0.0,39.13399887,12.26939964,2.269099951,1.387400031,27.4435997
3270.9612,0.048,1,0.124,0.014,43.19469833,12.32900047,2.236399889,1.306499958,27.73690033
3271.1136,0.053,1,0.129,0.023,43.66770172,12.31200028,2.229799986,1.306200028,27.77020073
3271.266,0.052,1,0.119,0.021,42.68470001,12.26869965,2.229799986,1.305999994,28.69309998
3271.4184,0.069,1,0.102,0.076,40.87689972,12.22140026,2.205300093,1.305699945,28.87129974
3271.5708,0.08,1,0.087,0.139,39.20339966,12.23359966,2.190099955,1.305500031,28.69050026
3272.1804,0.084,1,0.082,0.182,38.62720108,12.15579987,2.183000088,1.344499946,30.53109932
3272.3328,0.083,1,0.095,0.169,40.13290024,12.15639973,2.187099934,1.304299951,30.8635006
3272.4852,0.089,1,0.105,0.232,41.2234993,12.15690041,2.180999994,1.343999982,31.55859947
3272.6376,0.082,1,0.112,0.158,41.9455986,12.15740013,2.191299915,1.343799949,31.25110054
3272.79,0.074,1,0.112,0.102,42.00320053,12.15799999,2.201100111,1.38349998,30.53540039
3273.3996,0.085,1,0.098,0.187,40.48600006,12.2105999,2.185199976,1.367799997,28.60639954
3273.552,0.056,1,0.096,0.029,40.19419861,12.20049954,2.221199989,1.382300019,28.36709976
3273.7044,0.044,1,0.1,0.009,40.64239883,12.20110035,2.237699986,1.382099986,28.77709961
3273.8568,0.045,1,0.101,0.011,40.80849838,12.20160008,2.236299992,1.381800056,29.69099999
3274.0092,0.044,1,0.101,0.01,40.81610107,12.2020998,2.237600088,1.421599984,30.3416996
3274.6188,0.05,1,0.079,0.017,38.31240082,12.28320026,2.226200104,1.420600057,28.04400063
3274.7712,0.06,1,0.078,0.04,38.10789871,12.32450008,2.212800026,1.41170001,27.76449966
3274.9236,0.065,1,0.072,0.056,37.45700073,12.32509995,2.20600009,1.380100012,27.80260086
3275.076,0.052,1,0.068,0.02,36.95149994,12.32559967,2.221600056,1.419899941,28.03730011
3275.2284,0.048,1,0.065,0.014,36.50260162,12.28619957,2.225800037,1.459599972,27.46949959
3275.838,0.023,1,0.032,0.001,31.81830025,12.26819992,2.250099897,1.498700023,27.43079948
3275.9904,0.024,1,0.024,0.001,30.57369995,12.26869965,2.246999979,1.538400054,26.42009926
3276.1428,0.034,1,0.013,0.003,28.67519951,12.28919983,2.231300116,1.578199983,26.08600044
3276.2952,0.039,1,0.005,0.006,27.16230011,12.30449963,2.222700119,1.617900014,25.95140076
3276.4476,0.04,1,0.001,0.006,26.48740006,12.31019974,2.220799923,1.617699981,25.85020065
3277.2096,0,1,0.014,0.0,28.76189995,12.28530026,2.296499968,2.056499958,24.1432991
3277.362,0,1,0.029,0.0,31.38059998,12.27340031,2.298399925,2.176199913,24.5366993
3277.5144,0,1,0.043,0.0,33.45510101,12.31389999,2.2973001,2.401499987,25.44079971
3277.6668,0,1,0.052,0.0,34.72589874,12.33430004,2.316099882,2.518699884,25.1678009
3278.2764,0,1,0.105,0.0,41.2582016,12.31649971,2.398900032,3.954699993,21.15550041
3278.4288,0,1,0.115,0.0,42.23400116,12.31700039,2.414299965,4.174499989,19.79910088
3278.5812,0,1,0.139,0.0,44.59019852,12.43120003,2.488899946,4.852000237,15.21580029
3278.7336,0,1,0.234,0.0,52.19990158,12.66689968,2.551599979,5.193099976,8.555399895
3278.886,0,1,0.285,0.0,55.50180054,12.71959972,2.550299883,5.373799801,8.344499588
3279.4956,0,1,1.0,0.0,94.37349701,12.81910038,2.480499983,4.671199799,20.87129974
3279.648,0,1,1.0,0.0,96.1269989,12.84619999,2.482399941,4.43930006,22.53680039
3279.8004,0,1,1.0,0.0,95.43930054,12.89990044,2.480799913,4.1322999,24.68059921
3279.9528,0,1,1.0,0.0,93.7457962,12.92029953,2.46420002,3.976500034,26.95400047
3280.1052,0,1,1.0,0.0,92.99819946,12.96070004,2.434299946,3.771800041,34.48799896
3280.7148,0,1,0.777,0.0,75.05609894,14.74199963,2.35890007,2.939399958,37.65639877
3280.8672,0.039,0.196,0.577,0.006,68.8302002,13.66090012,2.285700083,2.82859993,37.08129883
3281.172,0.039,0.398,0.311,0.006,57.01900101,13.79650021,2.26789999,2.570100069,32.86569977
3281.3244,0.023,0.398,0.327,0.0,57.9211998,13.24310017,2.290199995,2.449899912,29.03429985
3281.934,0,1,0.303,0.0,56.58739853,12.30910015,2.317100048,2.128900051,26.60779953
3282.0864,0.029,0.466,0.334,0.001,58.27750015,12.27429962,2.282900095,2.048700094,27.40449905
3282.2388,0.024,0.454,0.35,0.001,59.16080093,12.27029991,2.289799929,2.008399963,28.56809998
